TOW [s],WNc [w],CD,StringLn,ASCIIString
---------------------------------------
175140.000,1959,COM2,65,0R0,Dm=087D,Sm=2.2M,Ta=19.3C,Ua=84.9P,Pa=1.0033B,Rc=0.02M,Hc=0.0M
175200.000,1959,COM2,65,0R0,Dm=110D,Sm=2.4M,Ta=19.3C,Ua=84.3P,Pa=1.0033B,Rc=0.02M,Hc=0.0M
175260.000,1959,COM2,65,0R0,Dm=109D,Sm=2.0M,Ta=19.2C,Ua=84.8P,Pa=1.0033B,Rc=0.04M,Hc=0.0M
175320.000,1959,COM2,65,0R0,Dm=115D,Sm=2.0M,Ta=19.2C,Ua=84.9P,Pa=1.0032B,Rc=0.02M,Hc=0.0M
175380.000,1959,COM2,65,0R0,Dm=112D,Sm=2.0M,Ta=19.1C,Ua=84.6P,Pa=1.0032B,Rc=0.01M,Hc=0.0M
175440.000,1959,COM2,65,0R0,Dm=113D,Sm=0.9M,Ta=19.1C,Ua=86.1P,Pa=1.0032B,Rc=0.01M,Hc=0.0M
175500.000,1959,COM2,65,0R0,Dm=115D,Sm=2.3M,Ta=19.1C,Ua=85.4P,Pa=1.0032B,Rc=0.00M,Hc=0.0M
175560.000,1959,COM2,65,0R0,Dm=104D,Sm=2.5M,Ta=19.0C,Ua=85.9P,Pa=1.0032B,Rc=0.00M,Hc=0.0M
175620.100,1959,COM2,65,0R0,Dm=100D,Sm=1.0M,Ta=19.0C,Ua=86.0P,Pa=1.0032B,Rc=0.00M,Hc=0.0M
175680.000,1959,COM2,65,0R0,Dm=109D,Sm=2.4M,Ta=18.9C,Ua=85.2P,Pa=1.0032B,Rc=0.00M,Hc=0.0M
175740.000,1959,COM2,65,0R0,Dm=113D,Sm=1.8M,Ta=18.9C,Ua=85.7P,Pa=1.0033B,Rc=0.01M,Hc=0.0M
175800.000,1959,COM2,65,0R0,Dm=114D,Sm=2.8M,Ta=18.9C,Ua=85.8P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
175860.000,1959,COM2,65,0R0,Dm=131D,Sm=1.5M,Ta=18.9C,Ua=85.8P,Pa=1.0033B,Rc=0.01M,Hc=0.0M
175920.000,1959,COM2,65,0R0,Dm=104D,Sm=2.7M,Ta=18.8C,Ua=84.7P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
175980.000,1959,COM2,65,0R0,Dm=103D,Sm=3.0M,Ta=18.8C,Ua=85.1P,Pa=1.0033B,Rc=0.01M,Hc=0.0M
176040.000,1959,COM2,65,0R0,Dm=125D,Sm=1.3M,Ta=18.8C,Ua=85.9P,Pa=1.0032B,Rc=0.04M,Hc=0.0M
176100.000,1959,COM2,65,0R0,Dm=121D,Sm=3.0M,Ta=18.8C,Ua=85.9P,Pa=1.0031B,Rc=0.01M,Hc=0.0M
176160.000,1959,COM2,65,0R0,Dm=110D,Sm=3.0M,Ta=18.8C,Ua=86.2P,Pa=1.0031B,Rc=0.01M,Hc=0.0M
176220.000,1959,COM2,65,0R0,Dm=112D,Sm=2.5M,Ta=18.7C,Ua=86.3P,Pa=1.0031B,Rc=0.00M,Hc=0.0M
176280.000,1959,COM2,65,0R0,Dm=118D,Sm=3.8M,Ta=18.6C,Ua=86.3P,Pa=1.0032B,Rc=0.01M,Hc=0.0M
176340.000,1959,COM2,65,0R0,Dm=117D,Sm=1.0M,Ta=18.6C,Ua=87.2P,Pa=1.0033B,Rc=0.01M,Hc=0.0M
176400.000,1959,COM2,65,0R0,Dm=126D,Sm=1.0M,Ta=18.6C,Ua=87.6P,Pa=1.0033B,Rc=0.02M,Hc=0.0M
176460.000,1959,COM2,65,0R0,Dm=111D,Sm=1.1M,Ta=18.6C,Ua=87.0P,Pa=1.0034B,Rc=0.02M,Hc=0.0M
176520.000,1959,COM2,65,0R0,Dm=128D,Sm=2.4M,Ta=18.6C,Ua=87.3P,Pa=1.0033B,Rc=0.04M,Hc=0.0M
176580.000,1959,COM2,65,0R0,Dm=090D,Sm=0.6M,Ta=18.6C,Ua=87.5P,Pa=1.0033B,Rc=0.04M,Hc=0.0M
176640.000,1959,COM2,65,0R0,Dm=097D,Sm=0.6M,Ta=18.6C,Ua=87.5P,Pa=1.0032B,Rc=0.02M,Hc=0.0M
176700.000,1959,COM2,65,0R0,Dm=139D,Sm=1.8M,Ta=18.6C,Ua=86.2P,Pa=1.0032B,Rc=0.02M,Hc=0.0M
